name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description	resection
A32	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A33	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A34	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A35	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A36	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A37	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A38	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A39	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A40	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A41	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A42	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A43	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
A44	n/a	µV	0.016	300	n/a	n/a	1000	n/a	n/a	n/a	depth	n/a
B1	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B2	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B3	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B4	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B5	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B6	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B7	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B8	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B9	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B10	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B11	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B12	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B13	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B14	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B15	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B16	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B17	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B18	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B19	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B20	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B21	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B22	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B23	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B24	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B25	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
B26	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a	preserved
